页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,正负情感,子类目
7,4865531091878962,La_CrImosA_Q,2023-02-04 21:14:31,轻松打本的一天 结束之后久违地去了外滩快走 快走没有带来预想中的心率过速 巧合般地在8点前抵达海关大楼 明月悬空 钟声游弋在人群中 祝事事顺意 #庆宝夜话# ,0,3,5,,,,,积极,个人经历
7,4865460192154953,love七十七,2023-02-04 16:32:48,我好想你 快了 真的快见面了 3月份去上海海关大楼看郁金香 因为奥比岛给你卖掉了那个郁金香头饰 其实应该留着的 对不起宝宝 ,0,0,0,,,,,积极,个人情感
7,4865170960285829,silkreed,2023-02-03 21:23:29,此行南下广东，广州并不是重点，匆匆一日半的闲逛，亦圆了几个心愿  终于，终于，进入粤海关大楼参观了(☆∀☆) 论布展的可看性，不如江汉关大楼～  三大著名的海关建筑，就差外滩的江海关了，不知道有没有机会等到它面对公众开放？ 有生之年吧…… ,0,0,0,,,,,积极,旅行体验
7,4864811564010544,用户alxhqy79ov,2023-02-02 21:35:23,借开会机会，得以初次进入这座曾无数次在画报上看到和路过的标志性建筑——外滩12号。作为当时中国乃至世界新古典主义建筑的高峰，1923年建成的汇丰银行大厦，与它身边的海关大楼一起，见证了外滩的百年风云变幻。即使整整100年过去，依然能让人惊叹于建筑与壁画的精美，以及历史与文化的魅力🏛 上海·外滩,0,1,2,,,,,积极,建筑游览
7,4864734467986672,乌拉乌卡卡卡,2023-02-02 16:29:02,#宁波租房# 转租｜世纪锦秋朝南单间有阳台  对面是海关大楼，边上是天一阁，配有电梯。离市中心很近，交通方便。1200/月，民用水电，押一付三，因工作变动，大概月底搬走。和房东的租约今年10月到期，到时可以重签。 ,2,8,1,,,,,积极,租房信息
7,4863993304583572,奎文发布,2023-01-31 15:23:55,【#墨西哥蒂华纳一工业区发生火灾#】当地时间1月28日，墨西哥北部靠近美国边境地区的蒂华纳市一工业区发生了火灾，根据当地消防部门的通报，起火时间大约是28日凌晨5点，起火地点是位于边境口岸附近的一处纸板厂仓库，距离墨西哥和美国边境口岸的海关大楼只有500米左右，火场升起的浓烟几公里外清晰可见，火势还波及到了仓库旁边的一家企业，消防部门接到报警以后及时赶到现场，并且控制住了火势。由于起火时间是凌晨，再加上处置及时，这次火灾没有造成人员伤亡，目前火灾的具体原因仍然在调查当中。 （@央视财经  剪辑 曾梓民）三湘都市报的微博视频,0,0,1,,,,,消极,事故灾难
8,4863243443765636,钱塘精选,2023-01-29 13:44:13,近代的建筑遗产中，海关和银行建筑是其中品质最高的。三个著名的海关大楼，上海的江海关，武汉的江汉关与广州的粤海关，均是全国重点文物保护单位。 ,20,12,130,,,,,积极,建筑遗产
8,4863751608341861,pear_liiiiii,2023-01-30 23:23:30,看到这个就想起爷的中建史考试 上海汇丰银行和亲爱的江海关大楼 ,0,0,1,,,,,中性,回忆
8,4863366768101100,iammissyuyuyu,2023-01-29 21:54:17,在干将路开着车 偶遇海关大楼的海绵宝宝一双明眸 ,0,0,0,,,,,积极,地标景观
8,4863332182660114,啥时候才能旅行,2023-01-29 19:36:51,此时此刻的福田口岸 队伍围着海关大楼转了几道弯还没找到队尾… 据4点多到关口刚刚过完关的群友说排了三个小时…今晚不会被困在深圳吧 ,0,0,0,,,,,消极,排队过关
8,4863163403341007,昂昂千里,2023-01-29 08:26:11,北海近代建筑： 图1:北海关大楼旧址 图2:德国信义会旧址 图3:德商森宝洋行旧址 图4:英国领事馆旧址 图5:德国领事馆旧址 图6:法国领事馆旧址 图7:大清北海邮政分局旧址 图8:徐锡清公馆旧址 图9:邓世增公馆旧址 ,6,1,17,,,,,中性,建筑历史
8,4862937150527169,话梅糖糖糖_SieteDias,2023-01-28 17:27:08,反应可迟钝了 搜苏州海关的办公地点 诶？海关大楼~ 对哦，海关大楼为什么叫海关大楼啊，我是不是傻  以及苏州海关在越溪，和园区海关 居然是平级 哇哦 ,0,0,1,,,,,消极,自嘲
8,4861901936527233,宜昌摄影师毛敬仪,2023-01-25 20:53:34,上海有上海海关大楼的钟楼，武汉有江汉关的钟声。沿江的小城宜昌也有自己的钟楼。之前的钟楼安放在电力楼顶，后来旁边修了新的楼，把之前的老钟拆除变成了现在的样子。其实觉得以前的样式挺好看的。        小时候坐在江边从六点坐到八点回家，听着钟声长大，读隆中路小学的时候家里用的还是机械闹钟，经常还走到巷子口对时间。是一个难忘的记忆。#摄影##宜昌# 宜昌·滨江公园,0,0,5,,,,,积极,城市建筑
8,4860766891544170,GWPC-GWCM,2023-01-22 17:43:18,现在，终于完成了兔年第一天，户外跑的目标!好高兴快乐!10公里成绩1:09:47  !比1月13日的10公里跑提高了10分钟!获得了2023年春节兔勋章!出发点 在贵阳国家森林公园的一座观音庙前。终点 在贵阳甲秀楼的南明河畔。途径花冠路，空招，贵阳火车站，贵阳海关大楼。路上，看见了有翅膀的2座 铜狮子。还塑像，孩子与妈妈，就在甲秀楼的河边步道上。,0,0,0,,,,,积极,运动成就
8,4860116153406204,迷惑六周半,2023-01-20 22:37:30,昨天晚上了梦中梦我被人追杀 每次感觉已经甩掉一大帮子黑衣人了 然后我休息下来磕个瓜子 又被他们定位到了在昏暗的城市 像上海外滩旁边的海关大楼那样 或者 伦敦的街头。我像成龙 在楼梯夹层中间滑过 就是那种从楼上到楼下只要从扶手中间跳下去 然后就把身后追的人甩掉了。还爬阁楼 走暗道 整栋楼都是黑的 我好像还在暗中调查一件陈年旧事 在楼的夹层中遇到线人 突然拉出我妹托给我 我得带着她一起逃。线人跟我说 如果可以成功就去楼下全家 那里有我想见的人。我一路找去一边跑酷躲追踪，没进去 因为我需要调查清楚真相才能来这里对接。我记了地址 9311什么什么 93弄11号 自动门外烫金的字印象很深。于是这时候磕了一口瓜子 我想着休息一下 结果人追来了。一路逃亡到了一个酒店 在走廊另一头看到了追杀的人 于是我抱着我妹随手敲开一间 从他们房间爬到了窗户外，很不巧的是这是一个凹的房间 意思是窗外爬出去左和右可以看得见另两个房间 从另两个房间也可以直接爬出来互通。被他们逮到了 那个黑衣人拿着2把美工刀一把菜刀 菜刀却不用大概只是恐吓。他拿着的可活动美工刀 上下两节 然后往我妹头上甩  我看他虚势了两下 一把抢下了一把美工刀 他拿着另一把甩 用塑料和刀片夹存的一头甩向我妹的头 砸到还是很痛的 她开始大叫 我赶紧趁此拿美工刀砍他的手 但美工刀很软我不敢太用力怕断 我想砍掉他的手但无能为力 好无奈 我妹又在大叫 好崩溃 他马上就要发动下一次攻击了 挥舞着刀。我醒了 我拉着我妹赶紧去外面跟爸爸妈妈讲 奶奶也在 他们在吃晚饭 天好黑。“我刚刚做梦了 我被人追杀 zql刚刚差点头被人砍了我想砍掉他的手但是……”这些是我想说的话 但实际说到一半 这时候娜娜姨过来了 她开始说她结婚的事 大人们最近都在操心这个事 他们直接一转身 喔喔噢噢的开始聊“能不能听我说一下！我刚刚被人追杀……”根本没人听我说 我忍着眼泪 抱着我妹走了 坐在窗边 看外面昏暗的城市 只剩金色的灯光 看外面神似梦里的 街头，眼泪止不住的流 我抱着我妹一直哭 大人们还在聊他们的事我终于醒了,0,7,0,,,,,消极,梦境
8,4859657838139258,大柚子不喝奶茶,2023-01-19 16:16:19,在渡口看一场落日[開學季][開學季]  顺便发现了海关大楼的绝佳机位：2块钱的轮渡  然后又把摄像头拍坏了（第三次拍太阳把🍎📷拍坏，我真服了 ,0,4,21,,,,,积极,旅游
9,4859604611629862,近卫T-34,2023-01-19 12:44:49,#军事历史全触达# #微博公开课#  1941年6月22日，被德军俘虏的防守立陶宛基巴尔泰市海关大楼的苏联边防军战士。 ,1,2,11,,,,,中性,军事历史
9,4858232046097149,sabrina海螃蟹,2023-01-15 17:50:44,我从海关大楼往外走，看见一个大叔手持一根粗香走进海关大楼，重点是那香是点燃的，我以为自己看错了，但很快闻到香的味道。我问街坊：为什么要拿着点燃的香过海关？海关怎么可能看着你举一个明火过去？街坊表示：这应该是广东人到澳门来参加亲人葬礼，广东人会从亲人下葬的地方把香点燃，一路拿着回亲人故乡，意思是引故人亡灵回家。香在路上不可以熄灭，所以那根香通常很粗。回家之后将故人名字制作牌位，摆入神柜，之后上香的时候，就连这位故人一并祭拜了。在澳门海关，你好好解释，这种情况是会放行的。神秘的广东人知识又增加了。,0,4,3,,,,,中性,文化习俗
9,4858166141781099,一只浣熊来问路_,2023-01-15 13:28:51,趁小年，整理一波回忆 - 2022年的最后一天，在迪士尼看到“点亮新一年”的烟火，在外滩的海关大楼听到了跨年钟声 - 2023有着很好很好的开始，年关将近，小年祈愿来年安康 ,0,0,2,,,,,积极,节日庆典
9,4857941264703293,脖子短的长颈鹿yy6,2023-01-14 22:35:16,今天路过拍的 从拍下那一刻到现在今天反复看了好多遍 是从初中开始就一直向往的地方 真的好想好想以后去那里工作 看漂亮的海关大楼 和影响我一辈子的喜欢的老师当同事虽然她如果再见到我肯定认不出来了 ,0,2,0,,,,,积极,个人梦想
9,4856780503126215,ysm0723,2023-01-11 17:42:49,元芳弄、大壶春生煎、招商局大楼、汇丰银行旧址大楼、海关大楼、红光中学旧址、化工局大楼、上海手表七厂旧址、新华书店大楼、黄中心红楼、六十七中学旧址（盐业大楼），今天兴趣好，兜一圈，是来怀旧的。 上海·大壶春 ysm0723的微博视频 ,0,0,3,,,,,积极,建筑游览
9,4855961723865278,别问昵称就是想换,2023-01-09 11:29:17,外滩清晨的阳光 微凉的黄浦江风 热气腾腾的煎饼果子 还有海关大楼的钟声 ,0,2,2,,,,,积极,风景
9,4855764974045632,Echo_Myyyyyy,2023-01-08 22:27:28,1986年的老爸，1986年的上海海关大楼 ,0,0,0,,,,,中性,建筑物/历史
9,4855384445813766,洱海弥,2023-01-07 21:15:23,法国环保组织向英国人学习，在自己的海关大楼喷上橙色油漆，以呼吁人们关注气候变暖。 洱海弥的微博视频 ,2,14,28,,,,,积极,环保活动
9,4855084892294788,Hinata-miu,2023-01-07 01:25:04,很巧遇到了海关大楼大钟敲响了0点的🔔 ,0,0,0,,,,,积极,旅游体验
9,4854868186237846,知予识糖,2023-01-06 11:03:57,这是江海关大楼吧，呜呜太激动了 ,0,0,0,,,,,积极,建筑
10,4854329037295533,袁野建筑师,2023-01-04 23:21:34,2007年在杜塞尔多夫媒体港，盖里设计的海关大楼前，起伏的金属板墙面在傍晚阳光的漫反射下，如同建筑的舞蹈，前面是做出各种舞蹈动作拍照的一群来自南美的女人们，她们肆意的笑声吸引了我的注意。很有意思，人的行为这么容易受到建筑的影响。盖里的房子我也看了不下十几个了，身处其中你几乎都不会安定下来，一直处于动的状态。另一张是2018年，我在京都的龙安寺。一动不动坐了大概一个小时。在这里，你只会安静下来，沉思，或者什么也不想，就枯坐在那里——禅定。,0,0,0,,,,,积极,建筑欣赏
10,4854303443388108,Antisymmetry,2023-01-04 21:39:52,北海 北海关大楼旧址  #Antisymmetry游广西# 北海·北海关大楼旧址 ,0,2,9,,,,,中性,旅游景点
10,4854285156492876,我家的翩翩少年郎,2023-01-04 20:27:12,莫名的喜欢听外滩对面海关大楼钟声敲响  我家的翩翩少年郎的微博视频 ,0,0,0,,,,,积极,个人感受
10,4853145803424805,赵景宜的夹克,2023-01-01 16:59:49,昨晚，我觉得武汉跨年倒数很可悲。七点多，我去了趟江汉路，地铁人非常多，步行街的人更多。一个多小时后，我离开时，特意选了人少的地方，但还是看到很多人拿着气球，走动着———从更晚视频可以看到，数万人都拿着气球，朝着沿江大道往江汉关走去。这是一座百年历史的海关大楼，白天准点时会报出钟声。沿江的街区，有很多警察、水马，负责人群分流。大多数人群，并无法到达钟楼下，甚至看不见它。零点终于来了，人群兴奋地6、5、4……新年快乐，新年快乐，放飞了刚刚买的气球。但至始至终，江汉关都没有破例，为这么多等候的人，发出零点的报时。,0,0,1,,,,,消极,活动体验
10,4853094816942231,mark_button,2023-01-01 13:37:13,#你好2023# 2023.01.01上海外滩海关大楼 上海·外滩 ,0,0,0,,,,,中性,地理位置
10,4853083308041672,国子监不祭酒,2023-01-01 12:51:29,海关大楼新年第一响！对新的一年say hihi 国子监不祭酒的微博视频 ,0,0,2,,,,,积极,节日庆典
10,4852501477595560,我公务在身_我心系百姓,2022-12-30 22:19:30,道路的那头 烟纸店门口 蹭饭的小黄狗 小黄狗追着洒水车 洒水车追着我 我追着上班的公交车 公车追着时间 时间它从来不骗人 像海关大楼的钟声 钟声沉稳 那头是黄昏 ,0,3,2,,,,,中性,生活场景
